id,pet_id,reminder_protocol_usage_itemable_type,reminder_protocol_name,name,administration_date,due_date
538093,4918141,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A702B01/10.24) + Nobivac Lepto (A708B02/10.24),2023-08-22,
489988,4918217,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto (A715A01/01.25),2023-09-11,
538091,4918217,HistoricalTreatment,Vaccinuri,Nobivac DHP (A164B01/11.24) + Nobivac Lepto ( A708B02/01.24),2023-08-25,
537986,4920667,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-08-26,
489990,4945392,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto (A715A01/01.25),2023-09-11,
491367,4945392,HistoricalTreatment,Vaccinuri,Nobivac DHP (A156D01/06.24) + Nobivac Lepto ( A708B02/01.24),2023-08-28,
440893,4945399,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-10-18,
489775,4945399,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto ( A708B02/01.24),2023-10-02,
489982,4945399,HistoricalTreatment,Vaccinuri,Nobivac DHP (A175A01/03.25) + Nobivac Lepto (A715B01/01.25),2023-09-12,
491361,4945399,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A129A01/06.25),2023-08-28,
491352,4945404,HistoricalTreatment,Medicație deparazitare externă,Zeronil,2023-09-05,
491354,4945404,HistoricalTreatment,Medicație deparazitare internă,Anthelmin,2023-09-05,
491356,4945404,HistoricalTreatment,Medicație deparazitare internă,Drontal Puppy,2023-08-22,
491358,4945404,HistoricalTreatment,Vaccinuri,Nobivac DP Plus ( A200A01/04.2024),2023-08-29,
491358,4945404,HistoricalTreatment,Vaccinuri,Nobivac DP Plus ( A200A01/04.2024),2023-08-29,
491350,4945411,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25),2023-08-29,
491326,4945713,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73492/19.11.24),2023-09-02,
491328,4945713,HistoricalTreatment,Vaccinuri,Nobivac DHP (A175A01/03.25) + Nobivac Lepto ( A708B02/01.24),2023-09-02,
489938,4945813,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto ( A708B02/01.24),2023-09-18,
491309,4945813,HistoricalTreatment,Vaccinuri,Nobivac DHP (A156D01/06.24) + Nobivac Lepto ( A708B02/01.24),2023-09-04,
489918,4945837,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto ( A708B02/01.24),2023-09-25,
491305,4945837,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-09-04,
491307,4945837,HistoricalTreatment,Vaccinuri,Nobivac DHP (A156D01/06.24) + Nobivac Lepto ( A708B02/01.24),2023-06-04,
491244,4947507,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac RL (A303A01/01.26),2023-11-28,
490053,4949047,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A434A01/11,2023-09-05,
490051,4949049,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-09-06,
490047,4949099,HistoricalTreatment,Vaccinuri,Purevax  RCP (E88330/28.04.24),2023-09-08,
490045,4949109,HistoricalTreatment,Vaccinuri,Purevax  RCP (E88330/28.04.24),2023-09-08,
490043,4949113,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24),2023-09-08,
490039,4949130,HistoricalTreatment,Vaccinuri,Biocan M ( 745130A/12.24),2023-09-08,
490041,4949130,HistoricalTreatment,Vaccinuri,Biocan M ( 745130A/12.24),2023-08-08,
490035,4949151,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73492/19.11.24),2023-09-08,
490037,4949151,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto ( A708B02/01.24),2023-09-08,
490021,4949212,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2023-09-09,
490023,4949212,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A434A01/11,2023-09-09,
489992,4950727,HistoricalTreatment,Medicație deparazitare externă,Simparica Trio,2023-09-09,
489994,4950727,HistoricalTreatment,Vaccinuri,Nobivac DP Plus ( A212B02/02.25),2023-09-09,
489984,4950755,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73492/19.11.24),2023-09-11,
489986,4950755,HistoricalTreatment,Vaccinuri,Nobivac DHP (A164B01/11.24) + Nobivac Lepto ( A708B02/01.24),2023-09-11,
489972,4950791,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-09-23,
489974,4950791,HistoricalTreatment,Medicație deparazitare internă,Drontal Plus Flavour,2023-09-15,
489976,4950791,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac RL (A301A01/12.24),2023-09-14,
489964,4950987,HistoricalTreatment,Vaccinuri,Nobivac DHP (A175A01/03.25)+2 x (A156D01/06.24) + Nobivac Lepto (A715B01/01.25),2023-09-15,
489960,4951001,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2023-09-15,
489962,4951001,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24),2023-09-15,
489958,4951007,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A434A01/11,2023-09-15,
489954,4951014,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-09-15,
489956,4951014,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24),2023-09-15,
489948,4951025,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto ( A708B02/01.24),2023-09-16,
489946,4951038,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-09-17,
489942,4951043,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73492/19.11.24),2023-09-16,
489944,4951043,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto ( A708B02/01.24),2023-09-16,
489940,4951052,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73492/19.11.24),2023-09-18,
489934,4951067,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2023-09-18,
489936,4951067,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24),2023-09-18,
489932,4951078,HistoricalTreatment,Vaccinuri,Nobivac DP Plus ( A212B02/02.25),2023-09-18,
489930,4951089,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A129A01/06.25),2023-09-19,
489928,4951105,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-09-19,
489722,4951107,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24),2023-10-10,
489926,4951107,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24),2023-09-19,
4440615,4951111,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-11-15,
489358,4951240,HistoricalTreatment,Vaccinuri,Nobivac KC (A141D01/03.25),2023-10-14,
489718,4951249,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac RL (A303A01/01.26),2023-10-10,
8731290,4951269,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-09-02,
489720,4989967,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A715B01/01.25),2023-10-10,
489785,4989967,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto ( A708B02/01.24),2023-09-29,
489777,4990323,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-10-02,
489779,4990323,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A434A01/11.25),2023-10-02,
4431028,4990323,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24) + Rabisin (E73492/19.11.2024),2023-10-23,
7513831,4990323,HistoricalTreatment,Vaccinuri,Biocan M ( 745130A/12.24),2024-07-23,
489706,4990346,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-13,
489773,4990346,HistoricalTreatment,Vaccinuri,Primodog (E56982/22.06.2025),2023-10-02,
5880315,4990346,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi (E62532/05.05.2024),2024-04-12,
489708,4990349,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-13,
489771,4990349,HistoricalTreatment,Vaccinuri,Primodog (E56982/22.06.2025),2023-10-02,
489769,4990369,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73492/19.11.24),2023-10-03,
489767,4990388,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac RL (A303A01/01.26),2023-10-04,
489764,4990407,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A129A01/06.25),2023-10-06,
489762,4990413,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A129A01/06.25),2023-10-06,
489760,4990417,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A129A01/06.25),2023-10-06,
489741,4991696,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac RL (A303A02/01.26),2023-10-09,
489724,4992349,HistoricalTreatment,Vaccinuri,Nobivac DP Plus ( A212B02/02.25),2023-10-10,
4440610,4992349,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129101B01/03.25) + Nobivac Lepto (A708B02/01.24),2023-11-15,
83108,4992411,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2024-02-22,
489716,4992411,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24),2023-10-11,
5752488,4992411,HistoricalTreatment,Vaccin Antirabic,Nobivac Rabies ( A712A01/28.02.2027),2024-04-08,
489714,4992419,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac RL (A303A01/01.26),2023-10-11,
489710,4992461,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac RL (A303A01/01.26),2023-10-11,
489702,4992508,HistoricalTreatment,Medicație deparazitare externă,Prinocate,2023-10-13,
489704,4992508,HistoricalTreatment,Vaccinuri,Nobivac DP Plus ( A212B02/02.25),2023-10-13,
4440296,4992508,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-28,
4440578,4992508,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto ( A708B02/01.24),2023-11-13,
489354,5002214,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-10-16,
489356,5002214,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-16,
489350,5002238,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-10-16,
489352,5002238,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-16,
489340,5002670,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-10-16,
489341,5002670,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-16,
489336,5002680,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-10-16,
489338,5002680,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-16,
489334,5002825,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A129A01/06.25),2023-10-16,
4442841,5002825,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-12-18,
440900,5043528,HistoricalTreatment,Vaccinuri,Primodog (E56982/22.06.2025),2023-10-16,
440897,5043554,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-10-18,
440899,5043554,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac RL (A303A01/01.26),2023-10-16,
440891,5043787,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129101B01/03.25) + Nobivac RL (A303A01/01.26),2023-10-17,
4431013,5140879,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129101B01/03.25) + Nobivac Lepto ( A715B01/01.25),2023-10-18,
4431033,5140998,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-24,
4431038,5141009,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2023-10-25,
4435177,5145715,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-25,
4435181,5145715,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73492/19.11.24),2023-10-25,
4435187,5145729,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-25,
4435192,5145729,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73492/19.11.24),2023-10-25,
4435212,5146021,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-26,
4435217,5146021,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-10-26,
4435222,5146042,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-26,
4435227,5146042,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-10-26,
4440286,5147715,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac RL (A303A01/01.26),2023-10-28,
4440291,5147715,HistoricalTreatment,Medicație deparazitare internă,Drontal Plus Flavour,2023-10-28,
4440302,5148107,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-10-28,
4440307,5148107,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73492/19.11.24),2023-10-28,
4440316,5148193,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-11-03,
4440321,5148193,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-11-03,
4440428,5149885,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24),2023-11-06,
4440432,5149902,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-11-07,
205487,5149919,HistoricalTreatment,Vaccinuri,Versican Plus L4R (84533002/10.24),2023-11-07,
4440442,5150170,HistoricalTreatment,Vaccinuri,Biocan M ( 745130A/12.24),2023-11-07,
4442452,5150170,HistoricalTreatment,Vaccinuri,Biocan M ( 745130A/12.24),2023-12-07,
9142262,5150198,HistoricalTreatment,Medicație deparazitare internă,Droncit,2024-10-25,
9142265,5150198,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-10-25,
4440447,5150242,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24) + Rabisin (E73492/19.11.2024),2023-11-11,
4440451,5150286,HistoricalTreatment,Vaccinuri,Purevax RCP (E88330/28.04.24) + Rabisin (E73492/19.11.2024),2023-11-11,
4440581,5151878,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-11-13,
4440586,5151913,HistoricalTreatment,Vaccinuri,purevax RCP (E90689/03.05.24) + Rabisin (E73491/06.09.25),2023-11-13,
4440590,5151919,HistoricalTreatment,Vaccinuri,Purevax (E90689/03.05.24) + Rabisin (E73491/06.09.25),2023-11-13,
4440596,5151944,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A126A01/03.25),2023-11-14,
4440601,5151944,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-11-14,
4440605,5151983,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2023-11-14,
4440620,5152019,HistoricalTreatment,Vaccinuri,Purevax (E90689/03.05.24),2023-11-15,
4440625,5152019,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-11-15,
4440630,5152224,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A130A01/06.25),2023-11-15,
4440635,5152229,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A130A01/06.25),2023-11-15,
4440640,5152230,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A130A01/06.25),2023-11-15,
4440645,5152239,HistoricalTreatment,Vaccinuri,Primodog (E56982/22.06.2025),2023-11-15,
4442505,5152239,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-12-07,
4442510,5152239,HistoricalTreatment,Medicație deparazitare internă,Anthelmin,2023-12-07,
4440651,5152243,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129101B01/03.25) + Nobivac RL (A303A01/01.26),2023-11-16,
9257244,5154089,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-11-12,
4440708,5154099,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2023-11-17,
4440712,5154099,HistoricalTreatment,Medicație deparazitare externă,Credelio,2023-11-17,
4440717,5154099,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-11-17,
4440736,5154188,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2023-11-18,
4440746,5154200,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2023-11-18,
4440750,5154206,HistoricalTreatment,Medicație deparazitare externă,Credelio,2023-11-18,
4440759,5154319,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2023-11-20,
4440764,5154339,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-11-20,
198460,5154347,HistoricalTreatment,Vaccinuri,Purevax RCP (F38299/07.12.2024) + Nobivac Rabies (A603B01/10.26),2024-01-05,
4440769,5154347,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2023-11-20,
4440774,5154592,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2023-11-21,
4440779,5154729,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-11-24,
4440784,5154729,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-11-24,
4441897,5160854,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-11-24,
4441902,5160854,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-11-24,
4441906,5160932,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-11-25,
9262439,5160932,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-11-23,
4441927,5161090,HistoricalTreatment,Vaccinuri,Primodog (E56982/22.06.2025),2023-11-29,
4441930,5161096,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-11-29,
4441936,5161096,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-11-29,
4441940,5161139,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-12-02,
4441945,5161147,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2023-11-30,
4442250,5166529,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi (E62532/05.05.2024),2024-01-20,
4442369,5169415,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A130A01/06.25),2023-12-02,
4442374,5169431,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2023-12-02,
4442383,5169504,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2023-12-02,
4442388,5169504,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-12-02,
4442393,5169517,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-12-04,
198332,5169521,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR (F03147/22.04.24),2024-01-16,
4442398,5169521,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A130F01/09.25),2023-12-04,
4442402,5169521,HistoricalTreatment,Medicație deparazitare internă,Drontal Puppy,2023-12-04,
4442846,5169521,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A713A01/11.24),2023-12-18,
4442851,5169521,HistoricalTreatment,Medicație deparazitare internă,Drontal Puppy,2023-12-18,
4443211,5169521,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129108A01/03.25) + Nobivac Lepto (A713A01/11.24),2024-01-03,
4442406,5169529,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24) + Rabisin (E73491/06.09.25),2023-12-05,
4442410,5169529,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-12-05,
4442442,5169868,HistoricalTreatment,Vaccinuri,Purevax RCP (F22422/05.09.2024) + Rabisin ( E73491/06.09.2025),2023-12-06,
4442447,5169868,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2023-12-07,
4442515,5171123,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-12-08,
4442519,5171130,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR (F03147/22.04.24),2023-12-08,
198346,5171221,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129108A01/03.25) + Nobivac Lepto (A713A01/11.24),2024-01-13,
4442522,5171221,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A130A02/09.25),2023-12-12,
4442527,5171221,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-12-12,
4443142,5171221,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A713A01/11.24),2023-12-27,
4442530,5171240,HistoricalTreatment,Vaccinuri,Nobivac DHP (A176A01/05.25) + Nobivac Lepto (A708B02/01.24),2023-12-13,
4442534,5171241,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C ( A125A01/01.25),2023-12-13,
4442539,5171246,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi (E62532/05.05.2024),2023-12-14,
4442544,5171272,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR (F03147/22.04.24),2023-12-14,
4442549,5171327,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2023-12-14,
4442554,5171327,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2023-12-14,
4442562,5171421,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR (F03147/22.04.24),2023-12-15,
4442567,5171426,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-12-15,
4442570,5171428,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-12-15,
4442575,5171430,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-12-15,
4442580,5171432,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73491/06.09.2025),2023-12-15,
